"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3069.98303991471","3330.32508332705","3566.03118758212","3823.25781145027","4130.58019587742","4489.87321084648","4850.37751021428","5083.75793118299","4396.78735103229","4427.11345785717","4681.91945000461","4892.35251531364","5121.33453989866","5399.32870998291","5749.5214513729","6188.85553223505","6643.88072206838","7161.81072803123","7638.00957528571","7941.16633270923","8430.61541737509","9022.72137960157","9645.14919678524","10009.0106984785","10233.985273926","10219.1764136999","10482.6989966051","10941.9209510231","11669.7172790792","12358.2422460634","12146.4067908851","13027.3006076005",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","991.292797950987","1016.9774483445","1020.96019625182","1039.27766743637","1040.27606252322","1088.15710906253","1135.62107337531","1191.62295872101","1223.70652519627","1261.72585878609","1314.23095557881","1376.17810314234","1415.12099642464","1476.74613265405","1568.77834895611","1680.53087775159","1801.33668358049","1924.36850054076","2035.16842135136","2090.62412518521","2199.90288827237","2286.95204012594","2348.87771388413","2476.07303034384","2635.15173741614","2715.51699745426","2835.2441721798","2951.81588257884","3114.05121633435","3273.04334158578","3274.50521089133","3432.88732645658",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1204.2420585097","1231.9554389214","1301.82412427609","1367.69753566015","1460.11543354171","1572.02144661069","1688.38640732804","1753.08592524327","1847.25669628678","2001.63410705703","2087.22477607328","2197.10940356849","2275.44150645011","2459.95391558817","2680.89808065717","2936.56044321875","3221.6977778036","3510.38877422839","3636.06037100649","3892.53003086871","4215.58082753066","4467.46665450288","4827.94597280073","5016.9287461514","5187.25575926111","5412.33623872893","5778.26961388029","6112.06664986172","6589.9138082177","6887.53834793046","6448.87019636168","7241.98422960577",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13743.8577581616","14399.7900280777","15116.8411162311","15812.6204189493","17012.681519109","18945.463538818","20481.5737141909","22636.7042217583","25093.6762245154","27041.3474221597","30209.7856977122","32572.4218343258","35222.028724352","36284.6749671364","38733.5450901876","40466.2343515711","44225.9532145226","46778.6636531402","44169.0943411644","41473.2887359457","43202.5098007631","45080.1886960425","46361.463694173","47830.6308878373","51098.2666828245","69028.7727189836","71498.6010072841","77749.2019569363","84555.6348017403","89670.8655744492","93941.6085160404","105355.198614529",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7592.10674793635","8511.71870805757","8783.61148697404","8802.69604996404","8804.04960690414","9081.98988813949","9707.28431464752","9866.72525519961","10027.8886773819","10209.8370757533","10871.1334111957","11188.9894956722","12162.4185724065","13349.5052806131","14073.0756523815","14738.1522389741","15707.8585175884","17196.2896119723","17330.6730315887","17379.4032114014","18348.5152750559","18981.2307962314","16757.1920745738","15939.6805287849","15704.9164160443","13828.4385744264","14661.8394415995","15163.292311303","14978.4334653256","14678.7778788108","15222.7597362954","16484.075359618",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2681.84770575705","3530.27691951899","4486.5216782201","4535.14436825179","4570.22853835225","5001.94127560887","5977.81603322897","7896.67428749372","9112.65758623829","10538.5353990468","10622.1277026803","9590.30547385826","6008.40554861355","9194.79848333889","9359.55895369231","10120.1625076248","10680.0618942476","11555.7441656576","11597.8340136545","12098.9031111676","12825.6374233096","14279.2651536542","14517.4826075909","13005.7538004012","9198.73782919347","8920.04123490082","9976.85494186285","10233.8323347063","10733.9947111727","9408.29552709836","9846.04149957664",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23956.0823757774","24776.2895725074","26873.5903400886","28722.4235845535","29557.5418268846","29783.1722650742","31881.0441568989","32607.1058796568","32700.654504571","35616.3885160264","37322.7399272793","39694.5512950247","41468.023452323","43728.1140564123","41866.4405720488","39774.7256623212","40936.867830513","42004.4476110597","44409.6689530904","45996.9687476901","49201.0640964553","53480.3971946764","55638.4920591796","57211.3003077603","60076.8675980171","54714.3436731716","57967.2836742223",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19662.6198004163","20728.9047099961","21417.0321284","22056.7411629237","22595.5034120383","25012.0384591714","25010.5506559207","25230.0115735794","23849.8237193444","25236.9393592089","24853.777869328","25585.3663695615","27426.58131561","27510.0398505497","27374.3833318907","28843.0015840859","30636.3523794417","31846.3558349163","34324.3781471447","34366.1810180223","35469.9501969785","37843.1946259033","39121.2958325461","39906.1246843388","40475.6733125529","39619.6075195875","43450.5507416792",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18638.6630215959","19551.8668185901","20150.5749648515","20439.7911312842","21320.9842230797","22396.1041473434","23059.4971894448","23876.3135398083","25022.2228137518","25602.3894720393","27076.1195471642","28038.1312248705","28736.5771073504","29198.1890633241","29554.8625599073","30130.6444569128","32448.8909257648","34144.9975629222","35523.2713104342","34604.7812548127","35157.9416199499","36598.0149693024","36486.2967870302","36314.6971007775","36194.873918843","36899.3852092463","39926.9546628592","41581.120790548","43036.2437770367","45799.1883207119","43034.8507474295","46373.5155070765",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4816.16037729999","5176.99626281912","5348.16945720392","5930.86467233752","6079.21195514709","6288.77232291112","6337.23141783874","6317.9669970563","6187.57907348792","6292.39528832809","6451.89964905602","6652.3705724719","6857.45287332741","7214.2146564558","7469.31422590374","7735.11423215028","8165.91973264516","8470.29026743318","8530.6090087306","8178.96334762807","8122.35000451553","8396.88131746746","8431.37511701029","8703.54096038148","8823.11436188997","9095.91982375761","9533.83956168065","9984.57711737026","10403.5050115717","10676.7254679633","9701.89053303231","10542.7377855943",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4492.03773574101","4479.53187593851","4967.40902089864","5041.02980484448","5148.94003047347","5357.43679651821","5387.53791195876","5512.26668865828","5610.95581066476","5756.49303545526","6008.92400041562","6333.89447789723","6659.91019446961","6915.9038823687","7520.00497360155","8171.83647930022","8510.71099816193","8874.17034389809","9464.33970690988","9785.72112168959","9912.17241649988","10133.7715192623","10308.0439405216","10320.7978929471","9457.5967451026","9237.71819777958","9056.90987137048","9629.10299858489","9813.48190622233","9954.26840387235","9707.40418160313","10132.5038792039",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19580.7126253326","20857.3281422625","21431.6141253963","21763.9965797574","22823.4417107537","23859.0660539005","25000.533923594","25620.0681023794","25509.899595486","25735.9710911517","27287.2701912718","27942.346651133","28623.5884479367","29392.2489916186","30830.6584466434","32169.867493646","33634.6317066787","35015.9865745127","35273.791152156","33547.2834245767","35335.3735103814","36214.4397740241","37605.9742614539","39402.0250988025","39555.4120089198","40898.80697396","40596.9686628994","41444.2157443914","42116.4743457281","42309.1766227467","41516.6025788135","42139.9872921847",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8261.67422281694","7553.62738437593","7321.91690073245","6830.16159873573","6185.74292209901","5918.37435298674","6149.41306574861","6462.95286279907","6523.29827903089","6859.03758824681","7725.00252344745","8980.67438519956","10014.0506910944","11123.890130714","12432.3662347292","13941.5008829284","15742.0640274642","17406.1611168701","17985.3857383959","17958.3126591327","19227.1844017661","20779.4442514491","22032.1745436853","24504.7660856694","24726.4728671586","23224.1178353573","23818.8248260141","24862.9661245889","26154.6019350822","27463.9715463979","26750.446226155","28684.8980600358",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1708.98730447745","1735.54907960673","1708.23755694137","1704.03050080194","1735.53045899454","1798.74762302391","1856.70169082867","1847.60912233132","1878.67312767912","1895.22803268668","1893.76401958206","1949.66935022152","1931.39492994092","1967.99418440774","2061.41530986453","2185.60266227904","2328.56070406947","2480.65158815105","2459.72774223816","2482.75098555866","2639.63477419107","2758.24150950404","2870.68026078071","3147.94928383178","3421.24596070054","3763.76368561997","4025.84174664847","4312.90891724989","4571.47808488882","4795.40361246334","4744.73926814922","5211.17053346932",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2543.52892502523","2381.3926588589","2074.54438929609","1794.88882412812","1465.53184936278","1401.05123126382","1505.33293214919","1658.75256091845","1686.93674613593","1747.0926189179","1861.62166064398","1985.93021882352","1998.10710417551","2158.04198301859","2343.15793959721","2385.33801435189","2508.12887354534","2769.43336234714","3030.75290303644","3100.55697556474","3085.99019065218","3297.36683733653","3618.14972576533","4042.89305300409","4281.82407398556","4214.82950886186","4681.17473284248","5046.69153549095","5255.78347282087","5480.29390725587","4985.02955528531","5289.68712477187",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1098.75562615532","704.571878988747","770.084071856389","810.894495810526","839.243574945058","870.339453017357","975.521042564036","1077.41477025466","1170.27623932769","1244.16095991202","1352.30926621944","1505.28401139464","1727.637368949","1938.93146781882","2156.7701733546","2306.69365132617","2288.71825634259","2418.8360545795","2605.48954374604","2867.53737709384","3051.00146603045","3198.67354942893","3411.57726730719","3708.36910865107","3972.72416392795","4318.38123497473","4652.70816696785","4510.37235655168","4783.90361444401",
