idno,cntry,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,anctry1,anctry2
51727,ME,1.0,1.0,1.0,1.5,5.0,4.0,Serbian nfs,No second ancestry* 
51761,ME,2.0,3.0,3.0,1.5,10.0,6.0,Bosniak/Bosnian,No second ancestry* 
51764,ME,2.0,2.0,2.0,1.5,5.0,5.0,Montenegrin nfs,No second ancestry* 
51769,ME,1.0,1.0,1.0,1.5,5.0,7.0,Montenegrin nfs,No second ancestry* 
51774,ME,2.0,2.0,2.0,1.7999999999999998,4.0,3.0,Montenegrin nfs,No second ancestry* 
51797,ME,3.0,2.0,3.0,1.5,7.0,5.0,Serbian nfs,No second ancestry* 
51804,ME,3.0,3.0,3.0,3.0,5.0,5.0,Montenegrin nfs,Serbian nfs
51857,ME,2.0,2.0,2.0,1.2000000000000002,5.0,6.0,Montenegrin nfs,No second ancestry* 
51859,ME,4.0,4.0,4.0,3.0,0.0,0.0,Serbian nfs,No second ancestry* 
51863,ME,3.0,3.0,3.0,0.5999999999999996,7.0,7.0,Serbian nfs,No second ancestry* 
51890,ME,3.0,3.0,2.0,1.7999999999999998,8.0,7.0,Bosniak/Bosnian,Montenegrin nfs
51905,ME,2.0,2.0,2.0,2.4,7.0,5.0,Montenegrin nfs,No second ancestry* 
51908,ME,1.0,1.0,1.0,1.5,5.0,8.0,Montenegrin nfs,No second ancestry* 
51910,ME,1.0,2.0,2.0,1.5,5.0,5.0,Serbian nfs,No second ancestry* 
51925,ME,2.0,2.0,2.0,1.2000000000000002,5.0,6.0,Montenegrin nfs,No second ancestry* 
51949,ME,4.0,4.0,4.0,3.0,5.0,3.0,Serbian nfs,No second ancestry* 
51966,ME,1.0,1.0,2.0,1.2000000000000002,10.0,7.0,Montenegrin nfs,Bosniak/Bosnian
51981,ME,2.0,2.0,2.0,0.0,10.0,10.0,Bosniak/Bosnian,No second ancestry* 
52008,ME,3.0,2.0,4.0,1.2000000000000002,6.0,7.0,Montenegrin nfs,No second ancestry* 
52026,ME,2.0,2.0,2.0,0.9000000000000004,6.0,5.0,Montenegrin nfs,No second ancestry* 
52047,ME,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Refusal*,No second ancestry* 
52059,ME,2.0,3.0,3.0,1.2000000000000002,7.0,6.0,Serbian nfs,No second ancestry* 
52080,ME,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Montenegrin nfs,No second ancestry* 
52090,ME,3.0,3.0,3.0,2.4,2.0,10.0,Montenegrin nfs,No second ancestry* 
52093,ME,1.0,1.0,1.0,1.5,3.0,3.0,Albanian nfs,No second ancestry* 
52110,ME,2.0,2.0,2.0,1.2000000000000002,7.0,4.0,Albanian nfs,Montenegrin nfs
52174,ME,3.0,3.0,3.0,1.2000000000000002,6.0,6.0,Serbian nfs,Yugoslav
52223,ME,2.0,2.0,2.0,2.1,3.0,3.0,Montenegrin nfs,No second ancestry* 
52239,ME,2.0,2.0,2.0,2.1,2.0,7.0,Not classifiable,Muslim nfs
52266,ME,2.0,2.0,2.0,1.5,6.0,6.0,Montenegrin nfs,No second ancestry* 
52284,ME,1.0,1.0,1.0,0.5999999999999996,9.0,7.0,Montenegrin nfs,No second ancestry* 
52296,ME,2.0,2.0,2.0,1.7999999999999998,4.0,5.0,Montenegrin nfs,No second ancestry* 
52303,ME,2.0,2.0,2.0,1.7999999999999998,5.0,5.0,Montenegrin nfs,No second ancestry* 
52357,ME,3.0,3.0,3.0,2.4,3.0,5.0,Montenegrin nfs,No second ancestry* 
52363,ME,2.0,2.0,2.0,3.0,0.0,0.0,Montenegrin nfs,No second ancestry* 
52382,ME,1.0,1.0,1.0,1.2000000000000002,3.0,5.0,Muslim nfs,No second ancestry* 
52387,ME,3.0,3.0,4.0,2.1,2.0,6.0,Montenegrin nfs,No second ancestry* 
52449,ME,2.0,4.0,3.0,1.5,2.0,7.0,Serbian nfs,No second ancestry* 
52542,ME,2.0,2.0,2.0,3.0,2.0,0.0,Montenegrin nfs,No second ancestry* 
52561,ME,3.0,3.0,3.0,3.0,0.0,8.0,Albanian nfs,Montenegrin nfs
52619,ME,2.0,1.0,2.0,2.1,4.0,4.0,Montenegrin nfs,No second ancestry* 
52639,ME,2.0,2.0,2.0,1.5,7.0,6.0,Montenegrin nfs,Bosniak/Bosnian
52657,ME,2.0,2.0,2.0,1.2000000000000002,5.0,5.0,Serbian nfs,No second ancestry* 
52663,ME,3.0,3.0,3.0,2.4,5.0,3.0,Montenegrin nfs,No second ancestry* 
52704,ME,4.0,4.0,4.0,3.0,0.0,10.0,Albanian nfs,Montenegrin nfs
52742,ME,4.0,4.0,4.0,3.0,2.0,0.0,Serbian nfs,Montenegrin nfs
52747,ME,2.0,1.0,1.0,0.0,10.0,10.0,Serbian nfs,Montenegrin nfs
52784,ME,2.0,2.0,2.0,2.1,4.0,3.0,Refusal*,No second ancestry* 
52789,ME,1.0,2.0,3.0,2.4,9.0,6.0,Montenegrin nfs,Refusal*
52813,ME,2.0,3.0,2.0,1.7999999999999998,6.0,1.0,Serbian nfs,Montenegrin nfs
52862,ME,1.0,1.0,1.0,0.0,10.0,10.0,Bosniak/Bosnian,No second ancestry* 
52951,ME,2.0,2.0,3.0,1.2000000000000002,6.0,8.0,Bosniak/Bosnian,No second ancestry* 
52965,ME,3.0,3.0,3.0,2.1,9.0,5.0,Albanian nfs,No second ancestry* 
52969,ME,4.0,4.0,4.0,2.7,0.0,0.0,Serbian nfs,No second ancestry* 
53002,ME,3.0,3.0,3.0,1.7999999999999998,6.0,6.0,Albanian nfs,No second ancestry* 
53031,ME,2.0,3.0,3.0,1.7999999999999998,4.0,6.0,Montenegrin nfs,Albanian nfs
53067,ME,2.0,3.0,3.0,1.5,3.0,5.0,Montenegrin nfs,No second ancestry* 
53084,ME,4.0,4.0,4.0,3.0,1.0,0.0,Serbian nfs,No second ancestry* 
53085,ME,3.0,3.0,2.0,3.0,4.0,3.0,Montenegrin nfs,No second ancestry* 
53098,ME,1.0,4.0,4.0,1.5,5.0,5.0,Serbian nfs,No second ancestry* 
53108,ME,3.0,2.0,4.0,2.4,2.0,3.0,Montenegrin nfs,No second ancestry* 
53113,ME,2.0,2.0,2.0,1.2000000000000002,8.0,7.0,Montenegrin nfs,No second ancestry* 
53129,ME,2.0,2.0,2.0,0.2999999999999998,7.0,6.0,Montenegrin nfs,No second ancestry* 
53133,ME,2.0,2.0,4.0,1.7999999999999998,7.0,5.0,Bosniak/Bosnian,No second ancestry* 
53148,ME,2.0,3.0,3.0,1.7999999999999998,4.0,5.0,Serbian nfs,No second ancestry* 
53174,ME,2.0,2.0,2.0,2.1,3.0,3.0,Montenegrin nfs,No second ancestry* 
53177,ME,1.0,1.0,1.0,0.9000000000000004,8.0,7.0,Montenegrin nfs,No second ancestry* 
53218,ME,4.0,4.0,4.0,2.1,2.0,3.0,Serbian nfs,No second ancestry* 
53260,ME,2.0,2.0,2.0,1.7999999999999998,3.0,4.0,Serbian nfs,No second ancestry* 
53264,ME,2.0,3.0,3.0,1.5,5.0,6.0,Muslim nfs,Don't know*
53267,ME,1.0,1.0,1.0,2.1,6.0,3.0,Serbian nfs,No second ancestry* 
53270,ME,2.0,2.0,3.0,0.9000000000000004,4.0,7.0,Bosniak/Bosnian,No second ancestry* 
53277,ME,2.0,2.0,1.0,0.5999999999999996,10.0,10.0,Montenegrin nfs,No second ancestry* 
53280,ME,2.0,2.0,2.0,2.1,3.0,3.0,Muslim nfs,No second ancestry* 
53379,ME,3.0,3.0,3.0,1.5,5.0,5.0,Montenegrin nfs,No second ancestry* 
53391,ME,2.0,3.0,3.0,2.1,3.0,3.0,Montenegrin nfs,No second ancestry* 
53420,ME,2.0,2.0,2.0,1.2000000000000002,7.0,7.0,Serbian nfs,No second ancestry* 
53430,ME,2.0,2.0,2.0,0.9000000000000004,7.0,6.0,Serbian nfs,No second ancestry* 
53538,ME,1.0,1.0,1.0,1.2000000000000002,8.0,8.0,Albanian nfs,Montenegrin nfs
53570,ME,2.0,2.0,2.0,2.1,4.0,3.0,Montenegrin nfs,No second ancestry* 
53719,ME,1.0,1.0,1.0,1.5,4.0,3.0,Serbian nfs,No second ancestry* 
53726,ME,1.0,1.0,2.0,1.2000000000000002,7.0,7.0,Montenegrin nfs,No second ancestry* 
53779,ME,1.0,4.0,4.0,1.5,0.0,0.0,Serbian nfs,Montenegrin nfs
53884,ME,4.0,4.0,4.0,3.0,10.0,5.0,Montenegrin nfs,No second ancestry* 
53888,ME,2.0,2.0,2.0,1.5,5.0,4.0,Montenegrin nfs,No second ancestry* 
53902,ME,1.0,1.0,1.0,1.5,3.0,4.0,Serbian nfs,Montenegrin nfs
53958,ME,3.0,3.0,3.0,1.5,5.0,5.0,Serbian nfs,No second ancestry* 
53965,ME,3.0,3.0,3.0,0.9000000000000004,6.0,6.0,Montenegrin nfs,Bosniak/Bosnian
53967,ME,4.0,4.0,4.0,3.0,10.0,2.0,Albanian nfs,No second ancestry* 
54002,ME,3.0,1.0,1.0,0.0,6.0,5.0,Bosniak/Bosnian,No second ancestry* 
54025,ME,2.0,3.0,2.0,1.5,4.0,3.0,Muslim nfs,No second ancestry* 
54043,ME,4.0,4.0,4.0,3.0,0.0,0.0,Serbian nfs,No second ancestry* 
54048,ME,2.0,2.0,2.0,1.5,8.0,8.0,Serbian nfs,No second ancestry* 
54078,ME,1.0,1.0,1.0,0.0,10.0,8.0,Serbian nfs,Montenegrin nfs
54091,ME,2.0,2.0,2.0,2.7,7.0,7.0,Montenegrin nfs,Muslim nfs
54096,ME,1.0,2.0,2.0,0.5999999999999996,8.0,7.0,Montenegrin nfs,Serbian nfs
54116,ME,3.0,3.0,3.0,1.5,8.0,7.0,Serbian nfs,No second ancestry* 
54147,ME,1.0,4.0,4.0,3.0,6.0,2.0,Serbian nfs,No second ancestry* 
54207,ME,2.0,3.0,2.0,2.1,3.0,3.0,Montenegrin nfs,No second ancestry* 
54248,ME,3.0,3.0,3.0,2.1,6.0,4.0,Albanian nfs,No second ancestry* 
54303,ME,1.0,1.0,3.0,3.0,0.0,5.0,Montenegrin nfs,No second ancestry* 
54362,ME,2.0,2.0,2.0,0.9000000000000004,7.0,6.0,Montenegrin nfs,No second ancestry* 
54424,ME,4.0,4.0,4.0,3.0,0.0,0.0,Montenegrin nfs,No second ancestry* 
54451,ME,1.0,1.0,1.0,0.0,10.0,10.0,Montenegrin nfs,No second ancestry* 
54460,ME,2.0,2.0,2.0,1.2000000000000002,7.0,6.0,Montenegrin nfs,No second ancestry* 
54493,ME,1.0,1.0,1.0,0.0,10.0,10.0,Serbian nfs,Montenegrin nfs
54566,ME,2.0,2.0,2.0,1.2000000000000002,5.0,5.0,Serbian nfs,Montenegrin nfs
54584,ME,2.0,2.0,2.0,1.7999999999999998,6.0,5.0,Montenegrin nfs,No second ancestry* 
54587,ME,3.0,3.0,3.0,2.1,3.0,3.0,Montenegrin nfs,No second ancestry* 
54593,ME,2.0,2.0,2.0,3.0,0.0,0.0,Serbian nfs,No second ancestry* 
54642,ME,1.0,1.0,1.0,2.4,2.0,2.0,Montenegrin nfs,No second ancestry* 
54658,ME,3.0,3.0,3.0,3.0,5.0,5.0,Montenegrin nfs,No second ancestry* 
54673,ME,3.0,3.0,2.0,1.5,8.0,5.0,Albanian nfs,No second ancestry* 
54678,ME,2.0,2.0,2.0,2.1,2.0,2.0,Montenegrin nfs,No second ancestry* 
54757,ME,2.0,2.0,3.0,2.1,8.0,5.0,Montenegrin nfs,No second ancestry* 
54777,ME,2.0,2.0,3.0,0.9000000000000004,6.0,7.0,Montenegrin nfs,Bosniak/Bosnian
54794,ME,1.0,4.0,2.0,1.7999999999999998,8.0,6.0,Serbian nfs,Montenegrin nfs
54827,ME,1.0,1.0,2.0,0.5999999999999996,10.0,6.0,Montenegrin nfs,No second ancestry* 
54859,ME,2.0,2.0,2.0,2.1,4.0,4.0,Montenegrin nfs,No second ancestry* 
54885,ME,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Not classifiable,Montenegrin nfs
54986,ME,4.0,2.0,2.0,1.2000000000000002,4.0,5.0,Bosniak/Bosnian,No second ancestry* 
55009,ME,2.0,2.0,2.0,1.2000000000000002,6.0,6.0,Refusal*,No second ancestry* 
55015,ME,3.0,4.0,4.0,1.5,0.0,5.0,Serbian nfs,No second ancestry* 
55025,ME,4.0,3.0,4.0,3.0,0.0,2.0,Montenegrin nfs,No second ancestry* 
55039,ME,2.0,1.0,3.0,1.7999999999999998,7.0,4.0,Albanian nfs,Muslim nfs
55172,ME,2.0,2.0,2.0,2.1,3.0,3.0,Muslim nfs,No second ancestry* 
55185,ME,1.0,3.0,3.0,1.5,5.0,5.0,Montenegrin nfs,Serbian nfs
55266,ME,2.0,2.0,2.0,0.9000000000000004,10.0,10.0,Albanian nfs,No second ancestry* 
55267,ME,1.0,2.0,1.0,2.4,2.0,5.0,Muslim nfs,No second ancestry* 
55269,ME,2.0,2.0,2.0,1.5,5.0,5.0,Refusal*,No second ancestry* 
55280,ME,2.0,2.0,3.0,1.7999999999999998,3.0,3.0,Montenegrin nfs,No second ancestry* 
55312,ME,2.0,2.0,2.0,0.2999999999999998,8.0,8.0,Bosniak/Bosnian,Muslim nfs
55343,ME,2.0,2.0,2.0,1.5,6.0,5.0,Albanian nfs,Montenegrin nfs
55367,ME,3.0,3.0,3.0,1.2000000000000002,7.0,4.0,Albanian nfs,No second ancestry* 
55465,ME,3.0,3.0,3.0,2.1,5.0,5.0,Montenegrin nfs,No second ancestry* 
55484,ME,2.0,2.0,2.0,1.2000000000000002,5.0,5.0,Montenegrin nfs,No second ancestry* 
55485,ME,2.0,3.0,3.0,2.1,3.0,4.0,Montenegrin nfs,No second ancestry* 
55493,ME,3.0,3.0,2.0,1.5,5.0,4.0,Montenegrin nfs,No second ancestry* 
55517,ME,1.0,1.0,2.0,0.9000000000000004,6.0,7.0,Bosniak/Bosnian,No second ancestry* 
55568,ME,2.0,3.0,2.0,1.5,7.0,5.0,Montenegrin nfs,No second ancestry* 
55599,ME,2.0,2.0,2.0,0.9000000000000004,7.0,7.0,Montenegrin nfs,No second ancestry* 
55615,ME,1.0,2.0,2.0,3.0,5.0,0.0,Montenegrin nfs,Serbian nfs
55619,ME,2.0,2.0,2.0,1.5,5.0,5.0,Muslim nfs,Montenegrin nfs
55645,ME,1.0,1.0,1.0,0.5999999999999996,6.0,7.0,Serbian nfs,No second ancestry* 
55654,ME,3.0,3.0,3.0,1.5,5.0,5.0,Montenegrin nfs,No second ancestry* 
55658,ME,2.0,1.0,2.0,0.9000000000000004,8.0,7.0,Albanian nfs,No second ancestry* 
55679,ME,2.0,2.0,2.0,3.0,5.0,5.0,Montenegrin nfs,Yugoslav
55719,ME,4.0,4.0,4.0,3.0,0.0,0.0,Albanian nfs,Don't know*
55779,ME,2.0,2.0,2.0,3.0,7.0,6.0,Refusal*,No second ancestry* 
55786,ME,2.0,2.0,4.0,1.5,5.0,7.0,Bosniak/Bosnian,Montenegrin nfs
55795,ME,4.0,3.0,2.0,2.1,0.0,2.0,Muslim nfs,No second ancestry* 
55803,ME,2.0,2.0,2.0,1.2000000000000002,7.0,5.0,Serbian nfs,Montenegrin nfs
55854,ME,2.0,4.0,3.0,1.2000000000000002,5.0,7.0,Montenegrin nfs,No second ancestry* 
55864,ME,1.0,1.0,1.0,0.0,10.0,10.0,Serbian nfs,Refusal*
55901,ME,2.0,3.0,3.0,1.7999999999999998,4.0,4.0,Montenegrin nfs,No second ancestry* 
55933,ME,2.0,2.0,2.0,1.2000000000000002,7.0,7.0,Montenegrin nfs,No second ancestry* 
55950,ME,3.0,3.0,3.0,1.5,5.0,8.0,Bosniak/Bosnian,No second ancestry* 
56026,ME,2.0,2.0,2.0,1.5,5.0,5.0,Montenegrin nfs,Muslim nfs
56042,ME,3.0,2.0,2.0,2.4,2.0,2.0,Montenegrin nfs,No second ancestry* 
56049,ME,3.0,3.0,3.0,2.4,2.0,3.0,Montenegrin nfs,No second ancestry* 
56059,ME,3.0,3.0,3.0,2.4,2.0,8.0,Montenegrin nfs,No second ancestry* 
56110,ME,3.0,2.0,2.0,1.2000000000000002,10.0,7.0,Montenegrin nfs,Muslim nfs
56172,ME,2.0,2.0,2.0,2.4,3.0,2.0,Montenegrin nfs,No second ancestry* 
56181,ME,1.0,1.0,1.0,0.2999999999999998,9.0,8.0,Serbian nfs,No second ancestry* 
56229,ME,2.0,2.0,2.0,2.7,2.0,2.0,Montenegrin nfs,No second ancestry* 
56233,ME,3.0,4.0,3.0,0.9000000000000004,7.0,7.0,Montenegrin nfs,No second ancestry* 
56251,ME,2.0,2.0,2.0,1.5,7.0,7.0,Serbian nfs,Montenegrin nfs
56268,ME,2.0,2.0,2.0,2.1,3.0,4.0,Montenegrin nfs,No second ancestry* 
56285,ME,3.0,3.0,3.0,0.9000000000000004,7.0,5.0,Montenegrin nfs,Bosniak/Bosnian
56312,ME,1.0,1.0,2.0,1.2000000000000002,5.0,7.0,Serbian nfs,No second ancestry* 
56318,ME,3.0,3.0,3.0,1.7999999999999998,4.0,5.0,Montenegrin nfs,No second ancestry* 
56323,ME,2.0,2.0,2.0,1.7999999999999998,6.0,5.0,Serbian nfs,No second ancestry* 
56345,ME,2.0,2.0,2.0,1.7999999999999998,3.0,4.0,Montenegrin nfs,Muslim nfs
56427,ME,3.0,2.0,2.0,1.2000000000000002,5.0,7.0,Montenegrin nfs,No second ancestry* 
56468,ME,2.0,2.0,2.0,0.9000000000000004,8.0,6.0,Montenegrin nfs,Bosniak/Bosnian
56622,ME,2.0,2.0,2.0,1.7999999999999998,5.0,4.0,Serbian nfs,No second ancestry* 
56628,ME,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Serbian nfs,No second ancestry* 
56657,ME,2.0,2.0,2.0,1.2000000000000002,5.0,6.0,Montenegrin nfs,No second ancestry* 
56679,ME,1.0,1.0,1.0,0.0,10.0,10.0,Serbian nfs,No second ancestry* 
56716,ME,1.0,1.0,1.0,2.4,0.0,0.0,Serbian nfs,Montenegrin nfs
56733,ME,2.0,1.0,1.0,1.5,7.0,5.0,Montenegrin nfs,No second ancestry* 
56778,ME,2.0,2.0,2.0,0.9000000000000004,7.0,7.0,Montenegrin nfs,No second ancestry* 
56779,ME,4.0,4.0,4.0,3.0,4.0,3.0,Montenegrin nfs,No second ancestry* 
56868,ME,2.0,2.0,2.0,1.5,5.0,6.0,Serbian nfs,No second ancestry* 
56871,ME,2.0,2.0,2.0,2.1,0.0,0.0,Montenegrin nfs,Yugoslav
56877,ME,2.0,2.0,2.0,2.1,5.0,3.0,Montenegrin nfs,No second ancestry* 
56887,ME,2.0,2.0,2.0,0.0,10.0,10.0,Montenegrin nfs,No second ancestry* 
56898,ME,2.0,3.0,3.0,2.1,5.0,1.0,Montenegrin nfs,Muslim nfs
56904,ME,2.0,3.0,2.0,2.4,3.0,3.0,Serbian nfs,No second ancestry* 
56927,ME,2.0,2.0,2.0,1.5,5.0,5.0,Serbian nfs,Montenegrin nfs
56941,ME,2.0,4.0,3.0,0.0,8.0,8.0,Montenegrin nfs,Bosniak/Bosnian
57024,ME,2.0,1.0,4.0,1.7999999999999998,4.0,7.0,Montenegrin nfs,No second ancestry* 
57041,ME,2.0,2.0,2.0,0.9000000000000004,6.0,6.0,Montenegrin nfs,No second ancestry* 
57072,ME,2.0,1.0,3.0,0.9000000000000004,7.0,4.0,Montenegrin nfs,Bosniak/Bosnian
57103,ME,1.0,1.0,1.0,0.0,9.0,9.0,Serbian nfs,No second ancestry* 
57111,ME,3.0,3.0,3.0,3.0,5.0,0.0,Montenegrin nfs,No second ancestry* 
57150,ME,2.0,2.0,2.0,1.7999999999999998,5.0,3.0,Montenegrin nfs,No second ancestry* 
57206,ME,4.0,4.0,4.0,2.7,3.0,4.0,Serbian nfs,No second ancestry* 
57235,ME,2.0,2.0,2.0,1.5,10.0,5.0,Montenegrin nfs,No second ancestry* 
57261,ME,2.0,2.0,2.0,1.5,4.0,4.0,Montenegrin nfs,No second ancestry* 
57271,ME,1.0,1.0,1.0,0.9000000000000004,8.0,8.0,Serbian nfs,No second ancestry* 
57275,ME,2.0,2.0,4.0,1.2000000000000002,6.0,6.0,Bosniak/Bosnian,No second ancestry* 
57291,ME,2.0,2.0,3.0,3.0,7.0,5.0,Serbian nfs,No second ancestry* 
57315,ME,1.0,1.0,1.0,0.0,10.0,10.0,Montenegrin nfs,Serbian nfs
57345,ME,3.0,3.0,3.0,2.1,2.0,4.0,Refusal*,No second ancestry* 
57386,ME,1.0,2.0,3.0,3.0,5.0,0.0,Serbian nfs,Montenegrin nfs
57421,ME,2.0,2.0,2.0,3.0,10.0,7.0,Albanian nfs,No second ancestry* 
57441,ME,3.0,3.0,3.0,1.5,7.0,5.0,Serbian nfs,No second ancestry* 
57458,ME,1.0,1.0,1.0,3.0,1.0,4.0,Montenegrin nfs,No second ancestry* 
57480,ME,2.0,2.0,2.0,0.9000000000000004,7.0,7.0,Montenegrin nfs,No second ancestry* 
57501,ME,2.0,2.0,2.0,3.0,0.0,0.0,Montenegrin nfs,No second ancestry* 
57541,ME,4.0,4.0,4.0,3.0,0.0,0.0,Montenegrin nfs,No second ancestry* 
57560,ME,2.0,4.0,4.0,0.9000000000000004,6.0,5.0,Montenegrin nfs,No second ancestry* 
57573,ME,2.0,3.0,3.0,1.2000000000000002,5.0,6.0,Montenegrin nfs,No second ancestry* 
57575,ME,1.0,3.0,3.0,0.5999999999999996,5.0,8.0,Serbian nfs,No second ancestry* 
57589,ME,1.0,1.0,2.0,1.5,10.0,10.0,Montenegrin nfs,No second ancestry* 
57606,ME,2.0,2.0,2.0,1.2000000000000002,6.0,6.0,Bosniak/Bosnian,No second ancestry* 
57623,ME,4.0,2.0,3.0,0.2999999999999998,8.0,9.0,Bosniak/Bosnian,No second ancestry* 
57659,ME,3.0,3.0,3.0,1.5,8.0,6.0,Serbian nfs,Montenegrin nfs
57707,ME,1.0,2.0,1.0,1.5,4.0,5.0,Montenegrin nfs,No second ancestry* 
57724,ME,2.0,3.0,3.0,1.2000000000000002,6.0,6.0,Montenegrin nfs,No second ancestry* 
57751,ME,2.0,4.0,4.0,3.0,0.0,0.0,Serbian nfs,Refusal*
57784,ME,2.0,1.0,2.0,2.4,4.0,3.0,Montenegrin nfs,No second ancestry* 
57811,ME,3.0,3.0,1.0,3.0,5.0,5.0,Serbian nfs,No second ancestry* 
57834,ME,1.0,1.0,1.0,2.7,1.0,1.0,Montenegrin nfs,Serbian nfs
57850,ME,3.0,3.0,4.0,2.7,4.0,3.0,Montenegrin nfs,No second ancestry* 
57860,ME,2.0,2.0,2.0,0.9000000000000004,7.0,6.0,Montenegrin nfs,No second ancestry* 
58012,ME,2.0,2.0,2.0,1.5,5.0,4.0,Montenegrin nfs,No second ancestry* 
58028,ME,1.0,1.0,1.0,1.5,10.0,10.0,Albanian nfs,Don't know*
58078,ME,2.0,2.0,2.0,1.2000000000000002,6.0,6.0,Serbian nfs,Montenegrin nfs
58119,ME,2.0,2.0,2.0,2.7,5.0,2.0,Serbian nfs,No second ancestry* 
58131,ME,3.0,3.0,3.0,3.0,5.0,2.0,Muslim nfs,Montenegrin nfs
58208,ME,3.0,3.0,3.0,3.0,10.0,2.0,Albanian nfs,Montenegrin nfs
58211,ME,2.0,3.0,4.0,0.9000000000000004,8.0,7.0,Montenegrin nfs,Bosniak/Bosnian
58269,ME,1.0,1.0,1.0,0.0,10.0,10.0,Montenegrin nfs,No second ancestry* 
58271,ME,2.0,2.0,3.0,1.7999999999999998,4.0,4.0,Yugoslav,Refusal*
58283,ME,2.0,3.0,3.0,1.2000000000000002,6.0,6.0,Montenegrin nfs,No second ancestry* 
58287,ME,2.0,2.0,2.0,1.5,5.0,4.0,Montenegrin nfs,No second ancestry* 
58310,ME,1.0,2.0,3.0,1.7999999999999998,6.0,7.0,Montenegrin nfs,No second ancestry* 
58311,ME,1.0,1.0,2.0,1.7999999999999998,6.0,4.0,Montenegrin nfs,No second ancestry* 
58328,ME,2.0,2.0,2.0,1.7999999999999998,6.0,5.0,Serbian nfs,No second ancestry* 
58333,ME,1.0,1.0,1.0,1.2000000000000002,8.0,6.0,Bosniak/Bosnian,No second ancestry* 
58340,ME,3.0,3.0,4.0,1.7999999999999998,7.0,3.0,Serbian nfs,Montenegrin nfs
58350,ME,3.0,3.0,3.0,2.1,4.0,5.0,Montenegrin nfs,No second ancestry* 
58424,ME,2.0,3.0,3.0,3.0,0.0,0.0,Serbian nfs,Montenegrin nfs
58458,ME,4.0,3.0,4.0,2.1,6.0,4.0,Montenegrin nfs,Bosniak/Bosnian
58545,ME,2.0,2.0,2.0,0.9000000000000004,10.0,5.0,Serbian nfs,Montenegrin nfs
58547,ME,2.0,3.0,3.0,1.2000000000000002,5.0,4.0,Montenegrin nfs,No second ancestry* 
58592,ME,2.0,2.0,2.0,2.1,3.0,3.0,Montenegrin nfs,No second ancestry* 
58612,ME,2.0,2.0,2.0,2.4,2.0,3.0,Montenegrin nfs,No second ancestry* 
58620,ME,3.0,3.0,3.0,1.2000000000000002,4.0,7.0,Montenegrin nfs,No second ancestry* 
58629,ME,2.0,1.0,1.0,0.0,5.0,5.0,Albanian nfs,No second ancestry* 
58668,ME,2.0,2.0,2.0,3.0,0.0,0.0,Montenegrin nfs,No second ancestry* 
58698,ME,2.0,3.0,3.0,1.5,5.0,5.0,Serbian nfs,Montenegrin nfs
58726,ME,2.0,3.0,3.0,0.2999999999999998,8.0,8.0,Montenegrin nfs,Bosniak/Bosnian
58730,ME,1.0,1.0,1.0,0.9000000000000004,5.0,7.0,Albanian nfs,Refusal*
58762,ME,2.0,3.0,4.0,3.0,2.0,0.0,Montenegrin nfs,No second ancestry* 
58774,ME,4.0,4.0,4.0,3.0,0.0,0.0,Montenegrin nfs,No second ancestry* 
58776,ME,2.0,2.0,2.0,1.5,5.0,5.0,Refusal*,No second ancestry* 
58777,ME,4.0,4.0,4.0,3.0,3.0,4.0,Serbian nfs,No second ancestry* 
58819,ME,2.0,2.0,2.0,1.7999999999999998,3.0,5.0,Serbian nfs,No second ancestry* 
58967,ME,3.0,3.0,3.0,1.5,3.0,3.0,Montenegrin nfs,No second ancestry* 
59002,ME,2.0,2.0,2.0,1.5,4.0,4.0,Montenegrin nfs,No second ancestry* 
59042,ME,3.0,3.0,4.0,3.0,8.0,0.0,Montenegrin nfs,No second ancestry* 
59048,ME,3.0,4.0,3.0,1.5,6.0,6.0,Serbian nfs,No second ancestry* 
59051,ME,1.0,1.0,2.0,0.5999999999999996,10.0,10.0,Montenegrin nfs,No second ancestry* 
59053,ME,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Serbian nfs,No second ancestry* 
59066,ME,1.0,1.0,2.0,1.5,5.0,5.0,Montenegrin nfs,No second ancestry* 
59068,ME,4.0,4.0,4.0,3.0,3.0,3.0,Montenegrin nfs,Muslim nfs
59102,ME,1.0,1.0,1.0,0.9000000000000004,10.0,6.0,Serbian nfs,No second ancestry* 
59109,ME,2.0,2.0,2.0,1.5,6.0,7.0,Serbian nfs,No second ancestry* 
59125,ME,2.0,2.0,2.0,0.9000000000000004,6.0,6.0,Montenegrin nfs,No second ancestry* 
59170,ME,1.0,2.0,3.0,1.2000000000000002,10.0,4.0,Serbian nfs,Montenegrin nfs
59226,ME,4.0,4.0,4.0,2.7,2.0,2.0,Montenegrin nfs,Albanian nfs
59232,ME,3.0,3.0,3.0,2.1,8.0,5.0,Albanian nfs,No second ancestry* 
59318,ME,1.0,3.0,2.0,2.1,5.0,7.0,Bosniak/Bosnian,No second ancestry* 
59339,ME,2.0,2.0,2.0,1.2000000000000002,5.0,5.0,Serbian nfs,No second ancestry* 
